354.4375,-1.3125,1.5625
354.4375,-1.2500,1.6250
354.4375,-1.2500,1.5625
354.4375,-1.3125,1.5625
354.4375,-1.2500,1.5625
354.4375,-1.3125,1.5625
354.4375,-1.2500,1.5625
354.4375,-1.2500,1.5625
354.4375,-1.2500,1.5625
354.4375,-1.2500,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.4375,-1.1875,1.5625
354.0625,-1.1875,1.5625
353.0625,-1.2500,1.5000
353.0625,-1.3750,2.0625
352.8125,-1.6875,3.1875
353.3125,-1.8125,12.0000
353.3125,-2.4375,14.9375
356.1875,-1.0625,18.0000
357.6250,-2.1875,15.5625
357.2500,-2.8125,14.9375
355.6250,-4.0000,13.3750
356.5000,-2.0625,13.8125
358.8125,2.4375,17.9375
359.4375,2.5625,22.5000
359.3750,-1.6250,20.0000
0.1875,-4.3750,12.0000
2.1250,-3.8125,12.4375
4.1250,0.3125,11.6250
3.6250,0.5000,12.3125
2.1875,-5.0625,12.7500
2.1250,-5.6875,11.5625
3.8750,-2.7500,13.6250
4.4375,1.4375,16.8750
3.7500,-0.3125,16.6250
2.7500,-4.1250,15.5625
3.6875,-1.4375,15.6250
4.6250,2.6250,18.3125
4.5625,1.5625,17.5000
3.2500,-3.5000,15.1875
3.4375,-2.9375,15.1875
4.0000,0.0000,16.0000
4.3125,1.6875,17.0000
3.5625,-2.5000,16.1875
3.3125,-3.1875,16.6250
3.9375,-0.1875,17.3125
4.4375,2.5000,19.4375
3.6250,-1.6875,17.5625
3.1875,-3.1250,17.1250
3.5000,-1.1250,18.6875
3.9375,1.6875,20.8750
3.8125,-0.3125,18.3125
3.5625,-2.8750,15.8750
2.7500,-2.8125,19.0000
3.3125,0.6250,20.1875
3.1875,0.0000,19.1875
3.2500,-3.1250,17.0000
3.0000,-2.2500,20.1875
3.5625,0.9375,22.2500
3.3750,0.0625,20.6250
3.0625,-3.5000,18.4375
2.8125,-2.2500,21.0000
3.3750,1.5000,23.1250
3.2500,0.4375,22.5625
3.1250,-3.1250,18.7500
2.9375,-2.2500,20.3125
3.1250,1.4375,23.7500
3.1875,1.9375,24.5000
3.3125,-3.0000,22.4375
3.3750,-3.3125,21.3125
3.8125,0.5000,24.2500
4.0000,2.0625,25.6250
4.0000,-1.6875,22.6250
3.8125,-2.5000,21.2500
3.8750,1.3750,23.5000
4.1875,3.5000,24.4375
4.1250,-0.1250,21.9375
4.3125,-2.2500,19.5000
4.6250,0.8750,21.6250
4.9375,3.8750,24.7500
4.8750,3.0000,23.3750
4.2500,-2.1250,22.4375
4.0000,-1.0625,23.2500
4.3125,2.5625,26.3125
4.4375,2.8750,24.1875
4.0000,-1.5000,23.1250
3.7500,-1.3125,22.7500
